id,participant_id,response_time,correct,trial_number,stimuli_number,response,task,color,attention,time_when
1989,6995e36c4e1c1e43e0429cdd,1031,1,46,barchart-first-23-double-tallest-46,right,tallest,double,dual,2026-03-18 16:01:23.1890000
1990,6995e36c4e1c1e43e0429cdd,965,1,47,barchart-first-09-same-tallest-47,left,tallest,same,dual,2026-03-18 16:01:24.7260000
1991,6995e36c4e1c1e43e0429cdd,1783,1,48,barchart-second-19-random-shortest-0,left,shortest,random,dual,2026-03-18 16:01:35.9960000
1992,6995e36c4e1c1e43e0429cdd,1565,1,49,barchart-second-03-same-shortest-1,right,shortest,same,dual,2026-03-18 16:01:38.1810000
1993,6995e36c4e1c1e43e0429cdd,1516,0,50,barchart-second-17-same-shortest-2,left,shortest,same,dual,2026-03-18 16:01:40.6530000
1994,6995e36c4e1c1e43e0429cdd,2179,1,51,barchart-second-08-random-shortest-3,left,shortest,random,dual,2026-03-18 16:01:44.5860000
1995,6995e36c4e1c1e43e0429cdd,1661,1,52,barchart-second-30-double-shortest-4,left,shortest,double,dual,2026-03-18 16:01:46.8720000
1996,6995e36c4e1c1e43e0429cdd,1980,1,53,barchart-second-05-same-shortest-5,left,shortest,same,dual,2026-03-18 16:01:49.8300000
1997,6995e36c4e1c1e43e0429cdd,1721,1,54,barchart-second-31-double-shortest-6,right,shortest,double,dual,2026-03-18 16:01:52.5290000
1998,6995e36c4e1c1e43e0429cdd,1544,1,55,barchart-second-00-double-shortest-7,left,shortest,double,dual,2026-03-18 16:01:54.6950000
1999,6995e36c4e1c1e43e0429cdd,1616,1,56,barchart-second-21-double-shortest-8,left,shortest,double,dual,2026-03-18 16:01:57.2370000
2000,6995e36c4e1c1e43e0429cdd,1319,1,57,barchart-second-26-same-shortest-9,left,shortest,same,dual,2026-03-18 16:01:59.5070000
2001,6995e36c4e1c1e43e0429cdd,1214,1,58,barchart-second-08-same-shortest-10,left,shortest,same,dual,2026-03-18 16:02:01.7890000
2002,6995e36c4e1c1e43e0429cdd,5392,1,59,barchart-second-22-double-shortest-11,right,shortest,double,dual,2026-03-18 16:02:07.7840000
2003,6995e36c4e1c1e43e0429cdd,1688,1,60,barchart-second-22-same-shortest-12,right,shortest,same,dual,2026-03-18 16:02:10.0710000
2004,6995e36c4e1c1e43e0429cdd,1499,1,61,barchart-second-18-same-shortest-13,right,shortest,same,dual,2026-03-18 16:02:12.3820000
2005,6995e36c4e1c1e43e0429cdd,1337,1,62,barchart-second-15-random-shortest-14,right,shortest,random,dual,2026-03-18 16:02:14.3150000
2006,6995e36c4e1c1e43e0429cdd,2268,1,63,barchart-second-25-random-shortest-15,right,shortest,random,dual,2026-03-18 16:02:17.4340000
2007,6995e36c4e1c1e43e0429cdd,1517,1,64,barchart-second-14-random-shortest-16,left,shortest,random,dual,2026-03-18 16:02:19.6260000
2008,6995e36c4e1c1e43e0429cdd,2126,1,65,barchart-second-23-same-shortest-17,right,shortest,same,dual,2026-03-18 16:02:22.6500000
2009,6995e36c4e1c1e43e0429cdd,1901,1,66,barchart-second-10-random-shortest-18,left,shortest,random,dual,2026-03-18 16:02:25.3890000
2010,6995e36c4e1c1e43e0429cdd,1659,1,67,barchart-second-01-same-shortest-19,right,shortest,same,dual,2026-03-18 16:02:27.7950000
2011,6995e36c4e1c1e43e0429cdd,1013,1,68,barchart-second-13-same-shortest-20,left,shortest,same,dual,2026-03-18 16:02:29.4030000
2012,6995e36c4e1c1e43e0429cdd,1891,1,69,barchart-second-20-same-shortest-21,right,shortest,same,dual,2026-03-18 16:02:31.8760000
2013,6995e36c4e1c1e43e0429cdd,1242,1,70,barchart-second-12-double-shortest-22,left,shortest,double,dual,2026-03-18 16:02:33.7010000
2014,6995e36c4e1c1e43e0429cdd,3206,1,71,barchart-second-12-random-shortest-23,left,shortest,random,dual,2026-03-18 16:02:37.5300000
2015,6995e36c4e1c1e43e0429cdd,1229,1,72,barchart-second-16-double-shortest-24,right,shortest,double,dual,2026-03-18 16:02:43.4420000
2016,6995e36c4e1c1e43e0429cdd,1118,1,73,barchart-second-10-same-shortest-25,left,shortest,same,dual,2026-03-18 16:02:45.1310000
2017,6995e36c4e1c1e43e0429cdd,1053,1,74,barchart-second-05-random-shortest-26,left,shortest,random,dual,2026-03-18 16:02:46.8000000
2018,6995e36c4e1c1e43e0429cdd,1281,1,75,barchart-second-28-random-shortest-27,right,shortest,random,dual,2026-03-18 16:02:48.8170000
2019,6995e36c4e1c1e43e0429cdd,1219,1,76,barchart-second-01-double-shortest-28,right,shortest,double,dual,2026-03-18 16:02:50.9940000
2020,6995e36c4e1c1e43e0429cdd,870,1,77,barchart-second-01-random-shortest-29,right,shortest,random,dual,2026-03-18 16:02:52.7050000
2021,6995e36c4e1c1e43e0429cdd,1688,1,78,barchart-second-00-same-shortest-30,left,shortest,same,dual,2026-03-18 16:02:55.1810000
2022,6995e36c4e1c1e43e0429cdd,1106,1,79,barchart-second-18-double-shortest-31,right,shortest,double,dual,2026-03-18 16:02:56.8490000
2023,6995e36c4e1c1e43e0429cdd,1446,1,80,barchart-second-03-double-shortest-32,right,shortest,double,dual,2026-03-18 16:02:59.0170000
2024,6995e36c4e1c1e43e0429cdd,2045,1,81,barchart-second-24-same-shortest-33,left,shortest,same,dual,2026-03-18 16:03:01.6890000
2025,6995e36c4e1c1e43e0429cdd,1221,1,82,barchart-second-20-random-shortest-34,right,shortest,random,dual,2026-03-18 16:03:03.6610000
2026,6995e36c4e1c1e43e0429cdd,1243,1,83,barchart-second-20-double-shortest-35,right,shortest,double,dual,2026-03-18 16:03:05.7780000
2027,6995e36c4e1c1e43e0429cdd,1211,1,84,barchart-second-09-random-shortest-36,left,shortest,random,dual,2026-03-18 16:03:07.5660000
2028,6995e36c4e1c1e43e0429cdd,1107,1,85,barchart-second-08-double-shortest-37,left,shortest,double,dual,2026-03-18 16:03:09.5320000
2029,6995e36c4e1c1e43e0429cdd,1014,1,86,barchart-second-17-random-shortest-38,right,shortest,random,dual,2026-03-18 16:03:11.1570000
2030,6995e36c4e1c1e43e0429cdd,1514,0,87,barchart-second-14-double-shortest-39,right,shortest,double,dual,2026-03-18 16:03:13.2770000
2031,6995e36c4e1c1e43e0429cdd,1107,1,88,barchart-second-05-double-shortest-40,left,shortest,double,dual,2026-03-18 16:03:15.9820000
2032,6995e36c4e1c1e43e0429cdd,1112,1,89,barchart-second-07-same-shortest-41,left,shortest,same,dual,2026-03-18 16:03:17.6690000
2033,6995e36c4e1c1e43e0429cdd,937,0,90,barchart-second-26-random-shortest-42,right,shortest,random,dual,2026-03-18 16:03:19.1890000
2034,6995e36c4e1c1e43e0429cdd,1266,1,91,barchart-second-25-double-shortest-43,right,shortest,double,dual,2026-03-18 16:03:22.0790000
2035,6995e36c4e1c1e43e0429cdd,1239,1,92,barchart-second-02-random-shortest-44,right,shortest,random,dual,2026-03-18 16:03:24.1130000
2036,6995e36c4e1c1e43e0429cdd,2356,1,93,barchart-second-18-random-shortest-45,right,shortest,random,dual,2026-03-18 16:03:27.3720000
2037,6995e36c4e1c1e43e0429cdd,1876,1,94,barchart-second-29-double-shortest-46,left,shortest,double,dual,2026-03-18 16:03:29.9620000
2038,6995e36c4e1c1e43e0429cdd,1027,1,95,barchart-second-31-same-shortest-47,right,shortest,same,dual,2026-03-18 16:03:31.5720000
2039,5e1882adfd7db4158998b5f0,1506,1,0,barchart-first-22-random-tallest-0,right,tallest,random,dual,2026-03-18 16:21:36.8560000
2040,5e1882adfd7db4158998b5f0,1519,1,1,barchart-first-25-random-tallest-1,right,tallest,random,dual,2026-03-18 16:21:39.0140000
2041,5e1882adfd7db4158998b5f0,1008,1,2,barchart-first-19-same-tallest-2,right,tallest,same,dual,2026-03-18 16:21:40.6550000
2042,5e1882adfd7db4158998b5f0,913,1,3,barchart-first-14-random-tallest-3,left,tallest,random,dual,2026-03-18 16:21:42.1670000
2043,5e1882adfd7db4158998b5f0,1815,1,4,barchart-first-00-double-tallest-4,right,tallest,double,dual,2026-03-18 16:21:44.6360000
2044,5e1882adfd7db4158998b5f0,1130,1,5,barchart-first-31-double-tallest-5,right,tallest,double,dual,2026-03-18 16:21:46.4060000
2045,5e1882adfd7db4158998b5f0,1301,1,6,barchart-first-05-double-tallest-6,right,tallest,double,dual,2026-03-18 16:21:48.3190000
2046,5e1882adfd7db4158998b5f0,1243,1,7,barchart-first-20-double-tallest-7,right,tallest,double,dual,2026-03-18 16:21:50.2070000
2047,5e1882adfd7db4158998b5f0,1016,1,8,barchart-first-01-double-tallest-8,left,tallest,double,dual,2026-03-18 16:21:51.8240000
2048,5e1882adfd7db4158998b5f0,1315,1,9,barchart-first-05-random-tallest-9,right,tallest,random,dual,2026-03-18 16:21:53.7680000
2049,5e1882adfd7db4158998b5f0,1294,1,10,barchart-first-29-double-tallest-10,left,tallest,double,dual,2026-03-18 16:21:55.6890000
2050,5e1882adfd7db4158998b5f0,707,1,11,barchart-first-19-random-tallest-11,right,tallest,random,dual,2026-03-18 16:21:57.0440000
2051,5e1882adfd7db4158998b5f0,1492,1,12,barchart-first-21-random-tallest-12,left,tallest,random,dual,2026-03-18 16:21:59.1650000
2052,5e1882adfd7db4158998b5f0,1098,1,13,barchart-first-26-same-tallest-13,left,tallest,same,dual,2026-03-18 16:22:00.9200000
2053,5e1882adfd7db4158998b5f0,1716,1,14,barchart-first-02-random-tallest-14,left,tallest,random,dual,2026-03-18 16:22:03.2760000
2054,5e1882adfd7db4158998b5f0,937,1,15,barchart-first-07-double-tallest-15,left,tallest,double,dual,2026-03-18 16:22:04.8580000
2055,5e1882adfd7db4158998b5f0,1311,1,16,barchart-first-17-random-tallest-16,left,tallest,random,dual,2026-03-18 16:22:06.7450000
2056,5e1882adfd7db4158998b5f0,836,1,17,barchart-first-09-random-tallest-17,left,tallest,random,dual,2026-03-18 16:22:08.2320000
2057,5e1882adfd7db4158998b5f0,1623,1,18,barchart-first-06-same-tallest-18,right,tallest,same,dual,2026-03-18 16:22:10.4590000
2058,5e1882adfd7db4158998b5f0,966,1,19,barchart-first-11-same-tallest-19,left,tallest,same,dual,2026-03-18 16:22:12.0480000
2059,5e1882adfd7db4158998b5f0,1234,1,20,barchart-first-10-double-tallest-20,right,tallest,double,dual,2026-03-18 16:22:13.9620000
2060,5e1882adfd7db4158998b5f0,557,1,21,barchart-first-13-random-tallest-21,left,tallest,random,dual,2026-03-18 16:22:15.1240000
2061,5e1882adfd7db4158998b5f0,1325,1,22,barchart-first-28-same-tallest-22,right,tallest,same,dual,2026-03-18 16:22:17.1270000
2062,5e1882adfd7db4158998b5f0,768,1,23,barchart-first-16-double-tallest-23,left,tallest,double,dual,2026-03-18 16:22:18.5120000
2063,5e1882adfd7db4158998b5f0,1382,1,24,barchart-first-04-double-tallest-24,left,tallest,double,dual,2026-03-18 16:22:55.4770000
2064,5e1882adfd7db4158998b5f0,1013,1,25,barchart-first-18-random-tallest-25,left,tallest,random,dual,2026-03-18 16:22:57.1530000
2065,5e1882adfd7db4158998b5f0,1059,1,26,barchart-first-23-same-tallest-26,right,tallest,same,dual,2026-03-18 16:22:58.8390000
2066,5e1882adfd7db4158998b5f0,1137,1,27,barchart-first-23-double-tallest-27,right,tallest,double,dual,2026-03-18 16:23:00.6540000
2067,5e1882adfd7db4158998b5f0,1299,1,28,barchart-first-03-double-tallest-28,left,tallest,double,dual,2026-03-18 16:23:02.5540000
2068,5e1882adfd7db4158998b5f0,556,1,29,barchart-first-13-double-tallest-29,left,tallest,double,dual,2026-03-18 16:23:03.7580000
2069,5e1882adfd7db4158998b5f0,1025,1,30,barchart-first-16-same-tallest-30,left,tallest,same,dual,2026-03-18 16:23:05.4580000
2070,5e1882adfd7db4158998b5f0,864,1,31,barchart-first-25-same-tallest-31,right,tallest,same,dual,2026-03-18 16:23:06.9390000
2071,5e1882adfd7db4158998b5f0,735,1,32,barchart-first-10-same-tallest-32,right,tallest,same,dual,2026-03-18 16:23:08.3420000
2072,5e1882adfd7db4158998b5f0,1284,1,33,barchart-first-06-double-tallest-33,right,tallest,double,dual,2026-03-18 16:23:10.2250000
2073,5e1882adfd7db4158998b5f0,834,1,34,barchart-first-04-same-tallest-34,left,tallest,same,dual,2026-03-18 16:23:11.7270000
2074,5e1882adfd7db4158998b5f0,1201,1,35,barchart-first-22-double-tallest-35,right,tallest,double,dual,2026-03-18 16:23:13.5170000
2075,5e1882adfd7db4158998b5f0,962,1,36,barchart-first-31-same-tallest-36,right,tallest,same,dual,2026-03-18 16:23:15.1230000
2076,5e1882adfd7db4158998b5f0,828,1,37,barchart-first-07-same-tallest-37,left,tallest,same,dual,2026-03-18 16:23:16.6390000
2077,5e1882adfd7db4158998b5f0,715,1,38,barchart-first-21-same-tallest-38,left,tallest,same,dual,2026-03-18 16:23:17.9480000
2078,5e1882adfd7db4158998b5f0,1645,1,39,barchart-first-00-same-tallest-39,right,tallest,same,dual,2026-03-18 16:23:20.2100000
2079,5e1882adfd7db4158998b5f0,999,1,40,barchart-first-27-random-tallest-40,right,tallest,random,dual,2026-03-18 16:23:21.7730000
2080,5e1882adfd7db4158998b5f0,1257,1,41,barchart-first-16-random-tallest-41,left,tallest,random,dual,2026-03-18 16:23:23.7130000
2081,5e1882adfd7db4158998b5f0,1223,1,42,barchart-first-17-same-tallest-42,left,tallest,same,dual,2026-03-18 16:23:25.5210000
2082,5e1882adfd7db4158998b5f0,1527,1,43,barchart-first-14-double-tallest-43,left,tallest,double,dual,2026-03-18 16:23:27.6690000
2083,5e1882adfd7db4158998b5f0,1384,1,44,barchart-first-10-random-tallest-44,right,tallest,random,dual,2026-03-18 16:23:29.6760000
2084,5e1882adfd7db4158998b5f0,941,1,45,barchart-first-13-same-tallest-45,left,tallest,same,dual,2026-03-18 16:23:31.2860000
2085,5f4ee7ff2c5da213f015a27e,4022,1,0,barchart-first-12-random-shortest-0,left,shortest,random,dual,2026-03-18 16:19:27.1710000
2086,5e1882adfd7db4158998b5f0,804,1,46,barchart-first-00-random-tallest-46,right,tallest,random,dual,2026-03-18 16:23:32.6830000
2087,5e1882adfd7db4158998b5f0,1212,1,47,barchart-first-20-random-tallest-47,right,tallest,random,dual,2026-03-18 16:23:34.4660000
2088,5f4ee7ff2c5da213f015a27e,2859,1,1,barchart-first-06-same-shortest-1,left,shortest,same,dual,2026-03-18 16:19:30.5890000
2089,5f4ee7ff2c5da213f015a27e,1857,1,2,barchart-first-07-double-shortest-2,left,shortest,double,dual,2026-03-18 16:19:33.0280000
2090,5f4ee7ff2c5da213f015a27e,2979,1,3,barchart-first-18-random-shortest-3,right,shortest,random,dual,2026-03-18 16:19:36.5560000
2091,5f4ee7ff2c5da213f015a27e,2356,1,4,barchart-first-08-double-shortest-4,left,shortest,double,dual,2026-03-18 16:19:39.4590000
2092,5f4ee7ff2c5da213f015a27e,2347,1,5,barchart-first-04-random-shortest-5,right,shortest,random,dual,2026-03-18 16:19:42.3720000
2093,5f4ee7ff2c5da213f015a27e,2611,1,6,barchart-first-00-double-shortest-6,left,shortest,double,dual,2026-03-18 16:19:45.5620000
2094,5f4ee7ff2c5da213f015a27e,1662,1,7,barchart-first-23-same-shortest-7,right,shortest,same,dual,2026-03-18 16:19:47.8060000
2095,5f4ee7ff2c5da213f015a27e,1638,1,8,barchart-first-20-same-shortest-8,right,shortest,same,dual,2026-03-18 16:19:50.0180000
2096,5f4ee7ff2c5da213f015a27e,2322,1,9,barchart-first-03-random-shortest-9,right,shortest,random,dual,2026-03-18 16:19:52.9020000
2097,5f4ee7ff2c5da213f015a27e,1462,1,10,barchart-first-21-same-shortest-10,left,shortest,same,dual,2026-03-18 16:19:54.9370000
2098,5f4ee7ff2c5da213f015a27e,2361,1,11,barchart-first-11-same-shortest-11,right,shortest,same,dual,2026-03-18 16:19:57.8650000
2099,5f4ee7ff2c5da213f015a27e,2543,1,12,barchart-first-06-double-shortest-12,left,shortest,double,dual,2026-03-18 16:20:00.9720000
2100,5f4ee7ff2c5da213f015a27e,1748,1,13,barchart-first-01-same-shortest-13,right,shortest,same,dual,2026-03-18 16:20:03.2970000
2101,5f4ee7ff2c5da213f015a27e,2648,1,14,barchart-first-03-same-shortest-14,right,shortest,same,dual,2026-03-18 16:20:06.4990000
2102,5f4ee7ff2c5da213f015a27e,2264,1,15,barchart-first-10-random-shortest-15,left,shortest,random,dual,2026-03-18 16:20:09.3080000
2103,5f4ee7ff2c5da213f015a27e,1536,1,16,barchart-first-14-random-shortest-16,left,shortest,random,dual,2026-03-18 16:20:11.5080000
2104,5f4ee7ff2c5da213f015a27e,1434,1,17,barchart-first-03-double-shortest-17,right,shortest,double,dual,2026-03-18 16:20:13.5000000
2105,5f4ee7ff2c5da213f015a27e,2378,1,18,barchart-first-15-double-shortest-18,right,shortest,double,dual,2026-03-18 16:20:16.4500000
2106,5f4ee7ff2c5da213f015a27e,1372,1,19,barchart-first-28-random-shortest-19,right,shortest,random,dual,2026-03-18 16:20:18.3850000
2107,5f4ee7ff2c5da213f015a27e,1800,1,20,barchart-first-01-random-shortest-20,right,shortest,random,dual,2026-03-18 16:20:20.7510000
2108,5e1882adfd7db4158998b5f0,1625,1,48,barchart-second-26-double-shortest-0,left,shortest,double,dual,2026-03-18 16:24:26.1410000
2109,5e1882adfd7db4158998b5f0,1176,1,49,barchart-second-27-same-shortest-1,right,shortest,same,dual,2026-03-18 16:24:27.9390000
2110,5f4ee7ff2c5da213f015a27e,2786,1,21,barchart-first-01-double-shortest-21,right,shortest,double,dual,2026-03-18 16:20:24.1040000
2111,5e1882adfd7db4158998b5f0,1060,1,50,barchart-second-24-random-shortest-2,left,shortest,random,dual,2026-03-18 16:24:29.6700000
2112,5f4ee7ff2c5da213f015a27e,2071,1,22,barchart-first-18-same-shortest-22,right,shortest,same,dual,2026-03-18 16:20:26.7210000
2113,5e1882adfd7db4158998b5f0,1171,1,51,barchart-second-21-double-shortest-3,left,shortest,double,dual,2026-03-18 16:24:31.3500000
2114,5f4ee7ff2c5da213f015a27e,1786,1,23,barchart-first-13-same-shortest-23,left,shortest,same,dual,2026-03-18 16:20:29.0690000
2115,5e1882adfd7db4158998b5f0,1646,1,52,barchart-second-12-same-shortest-4,left,shortest,same,dual,2026-03-18 16:24:33.6190000
2116,5e1882adfd7db4158998b5f0,1660,1,53,barchart-second-14-same-shortest-5,left,shortest,same,dual,2026-03-18 16:24:35.8490000
2117,5e1882adfd7db4158998b5f0,1627,1,54,barchart-second-25-double-shortest-6,right,shortest,double,dual,2026-03-18 16:24:38.1160000
2118,5e1882adfd7db4158998b5f0,1430,1,55,barchart-second-02-double-shortest-7,right,shortest,double,dual,2026-03-18 16:24:40.1710000
2119,5e1882adfd7db4158998b5f0,1705,1,56,barchart-second-08-double-shortest-8,left,shortest,double,dual,2026-03-18 16:24:42.5000000
2120,5f4ee7ff2c5da213f015a27e,2969,1,24,barchart-first-26-same-shortest-24,left,shortest,same,dual,2026-03-18 16:20:39.7910000
2121,5e1882adfd7db4158998b5f0,1544,1,57,barchart-second-11-random-shortest-9,right,shortest,random,dual,2026-03-18 16:24:44.6890000
2122,5e1882adfd7db4158998b5f0,985,1,58,barchart-second-30-same-shortest-10,left,shortest,same,dual,2026-03-18 16:24:46.2820000
2123,5f4ee7ff2c5da213f015a27e,2869,1,25,barchart-first-25-random-shortest-25,right,shortest,random,dual,2026-03-18 16:20:43.2380000
2124,5e1882adfd7db4158998b5f0,1187,1,59,barchart-second-28-random-shortest-11,right,shortest,random,dual,2026-03-18 16:24:48.1280000
2125,5e1882adfd7db4158998b5f0,1329,1,60,barchart-second-22-same-shortest-12,right,shortest,same,dual,2026-03-18 16:24:50.1150000
2126,5f4ee7ff2c5da213f015a27e,2641,1,26,barchart-first-19-random-shortest-26,left,shortest,random,dual,2026-03-18 16:20:46.4310000
2127,5e1882adfd7db4158998b5f0,1281,1,61,barchart-second-27-double-shortest-13,right,shortest,double,dual,2026-03-18 16:24:52.0030000
2128,5f4ee7ff2c5da213f015a27e,1622,1,27,barchart-first-13-random-shortest-27,left,shortest,random,dual,2026-03-18 16:20:48.6330000
2129,5e1882adfd7db4158998b5f0,910,1,62,barchart-second-23-random-shortest-14,right,shortest,random,dual,2026-03-18 16:24:53.6850000
2130,5f4ee7ff2c5da213f015a27e,1730,1,28,barchart-first-23-double-shortest-28,right,shortest,double,dual,2026-03-18 16:20:50.9310000
2131,5e1882adfd7db4158998b5f0,1369,1,63,barchart-second-11-double-shortest-15,right,shortest,double,dual,2026-03-18 16:24:55.6760000
2132,5f4ee7ff2c5da213f015a27e,2192,1,29,barchart-first-25-same-shortest-29,right,shortest,same,dual,2026-03-18 16:20:53.6780000
2133,5e1882adfd7db4158998b5f0,1692,1,64,barchart-second-18-same-shortest-16,right,shortest,same,dual,2026-03-18 16:24:57.9440000
2134,5e1882adfd7db4158998b5f0,1000,1,65,barchart-second-28-double-shortest-17,right,shortest,double,dual,2026-03-18 16:24:59.6080000
2135,5f4ee7ff2c5da213f015a27e,2003,1,30,barchart-first-31-double-shortest-30,right,shortest,double,dual,2026-03-18 16:20:56.2380000
2136,5e1882adfd7db4158998b5f0,1432,1,66,barchart-second-03-random-shortest-18,right,shortest,random,dual,2026-03-18 16:25:01.7820000
2137,5f4ee7ff2c5da213f015a27e,1481,1,31,barchart-first-08-same-shortest-31,left,shortest,same,dual,2026-03-18 16:20:58.2820000
2138,5f4ee7ff2c5da213f015a27e,1087,1,32,barchart-first-10-double-shortest-32,left,shortest,double,dual,2026-03-18 16:20:59.9360000
2139,5e1882adfd7db4158998b5f0,1811,1,67,barchart-second-31-random-shortest-19,right,shortest,random,dual,2026-03-18 16:25:04.2190000
2140,5e1882adfd7db4158998b5f0,1170,1,68,barchart-second-09-same-shortest-20,left,shortest,same,dual,2026-03-18 16:25:06.0300000
2141,5f4ee7ff2c5da213f015a27e,1793,1,33,barchart-first-30-random-shortest-33,left,shortest,random,dual,2026-03-18 16:21:02.2950000
2142,5e1882adfd7db4158998b5f0,1016,1,69,barchart-second-01-random-shortest-21,right,shortest,random,dual,2026-03-18 16:25:07.7130000
2143,5f4ee7ff2c5da213f015a27e,1141,1,34,barchart-first-10-same-shortest-34,left,shortest,same,dual,2026-03-18 16:21:04.0100000
2144,5e1882adfd7db4158998b5f0,868,1,70,barchart-second-15-same-shortest-22,right,shortest,same,dual,2026-03-18 16:25:09.2030000
2145,5f4ee7ff2c5da213f015a27e,1999,1,35,barchart-first-04-double-shortest-35,right,shortest,double,dual,2026-03-18 16:21:06.5800000
2146,5e1882adfd7db4158998b5f0,1425,0,71,barchart-second-29-same-shortest-23,right,shortest,same,dual,2026-03-18 16:25:11.3020000
2147,5f4ee7ff2c5da213f015a27e,1583,1,36,barchart-first-09-random-shortest-36,left,shortest,random,dual,2026-03-18 16:21:08.7400000
2148,5f4ee7ff2c5da213f015a27e,1700,1,37,barchart-first-26-double-shortest-37,left,shortest,double,dual,2026-03-18 16:21:11.0250000
2149,5f4ee7ff2c5da213f015a27e,2350,1,38,barchart-first-14-double-shortest-38,left,shortest,double,dual,2026-03-18 16:21:13.9370000
2150,5e1882adfd7db4158998b5f0,1155,1,72,barchart-second-07-random-shortest-24,left,shortest,random,dual,2026-03-18 16:25:18.6620000
2151,5f4ee7ff2c5da213f015a27e,1973,1,39,barchart-first-05-double-shortest-39,left,shortest,double,dual,2026-03-18 16:21:16.4580000
2152,5e1882adfd7db4158998b5f0,1506,1,73,barchart-second-03-same-shortest-25,right,shortest,same,dual,2026-03-18 16:25:20.9000000
2153,5f4ee7ff2c5da213f015a27e,1209,1,40,barchart-first-02-double-shortest-40,right,shortest,double,dual,2026-03-18 16:21:18.2470000
2154,5e1882adfd7db4158998b5f0,1565,1,74,barchart-second-24-same-shortest-26,left,shortest,same,dual,2026-03-18 16:25:23.1160000
2155,5e1882adfd7db4158998b5f0,965,1,75,barchart-second-26-random-shortest-27,left,shortest,random,dual,2026-03-18 16:25:24.6610000
2156,5f4ee7ff2c5da213f015a27e,2109,1,41,barchart-first-31-random-shortest-41,right,shortest,random,dual,2026-03-18 16:21:20.9110000
2157,5e1882adfd7db4158998b5f0,753,1,76,barchart-second-02-same-shortest-28,right,shortest,same,dual,2026-03-18 16:25:26.0070000
2158,5e1882adfd7db4158998b5f0,987,1,77,barchart-second-24-double-shortest-29,left,shortest,double,dual,2026-03-18 16:25:27.6560000
2159,5f4ee7ff2c5da213f015a27e,2489,1,42,barchart-first-22-double-shortest-42,right,shortest,double,dual,2026-03-18 16:21:23.9620000
2160,5e1882adfd7db4158998b5f0,1444,1,78,barchart-second-29-random-shortest-30,left,shortest,random,dual,2026-03-18 16:25:30.0550000
2161,5f4ee7ff2c5da213f015a27e,1460,1,43,barchart-first-28-same-shortest-43,right,shortest,same,dual,2026-03-18 16:21:25.9790000
2162,5e1882adfd7db4158998b5f0,1073,1,79,barchart-second-08-random-shortest-31,left,shortest,random,dual,2026-03-18 16:25:31.7310000
2163,5f4ee7ff2c5da213f015a27e,2121,1,44,barchart-first-00-same-shortest-44,left,shortest,same,dual,2026-03-18 16:21:28.6680000
2164,5e1882adfd7db4158998b5f0,1571,1,80,barchart-second-09-double-shortest-32,left,shortest,double,dual,2026-03-18 16:25:33.9700000
2165,5f4ee7ff2c5da213f015a27e,1816,1,45,barchart-first-23-random-shortest-45,right,shortest,random,dual,2026-03-18 16:21:31.0560000
2166,5f4ee7ff2c5da213f015a27e,1819,1,46,barchart-first-29-random-shortest-46,left,shortest,random,dual,2026-03-18 16:21:33.4280000
2167,5e1882adfd7db4158998b5f0,2760,1,81,barchart-second-04-random-shortest-33,right,shortest,random,dual,2026-03-18 16:25:37.6790000
2168,5e1882adfd7db4158998b5f0,935,1,82,barchart-second-12-double-shortest-34,left,shortest,double,dual,2026-03-18 16:25:39.2750000
2169,5f4ee7ff2c5da213f015a27e,1769,1,47,barchart-first-19-same-shortest-47,left,shortest,same,dual,2026-03-18 16:21:35.7630000
2170,5e1882adfd7db4158998b5f0,888,1,83,barchart-second-19-double-shortest-35,left,shortest,double,dual,2026-03-18 16:25:40.7670000
2171,5e1882adfd7db4158998b5f0,1146,1,84,barchart-second-08-same-shortest-36,left,shortest,same,dual,2026-03-18 16:25:42.5570000
2172,5e1882adfd7db4158998b5f0,1509,1,85,barchart-second-06-random-shortest-37,left,shortest,random,dual,2026-03-18 16:25:44.6610000
2173,5e1882adfd7db4158998b5f0,1216,1,86,barchart-second-15-random-shortest-38,right,shortest,random,dual,2026-03-18 16:25:46.5180000
2174,5e1882adfd7db4158998b5f0,1058,1,87,barchart-second-20-same-shortest-39,right,shortest,same,dual,2026-03-18 16:25:48.2040000
2175,5f4ee7ff2c5da213f015a27e,2173,1,48,barchart-second-27-double-tallest-0,right,tallest,double,dual,2026-03-18 16:21:45.1820000
2176,5e1882adfd7db4158998b5f0,2087,1,88,barchart-second-05-same-shortest-40,left,shortest,same,dual,2026-03-18 16:25:50.8730000
2177,5f4ee7ff2c5da213f015a27e,1234,1,49,barchart-second-16-same-tallest-1,left,tallest,same,dual,2026-03-18 16:21:46.9770000
2178,5f4ee7ff2c5da213f015a27e,1279,1,50,barchart-second-24-same-tallest-2,right,tallest,same,dual,2026-03-18 16:21:48.8280000
2179,5e1882adfd7db4158998b5f0,1932,1,89,barchart-second-17-double-shortest-41,right,shortest,double,dual,2026-03-18 16:25:53.4830000
2180,5f4ee7ff2c5da213f015a27e,1438,1,51,barchart-second-17-double-tallest-3,left,tallest,double,dual,2026-03-18 16:21:50.8460000
2181,5e1882adfd7db4158998b5f0,1492,1,90,barchart-second-12-random-shortest-42,left,shortest,random,dual,2026-03-18 16:25:55.6060000
2182,5f4ee7ff2c5da213f015a27e,1158,1,52,barchart-second-24-random-tallest-4,right,tallest,random,dual,2026-03-18 16:21:52.6130000
