id,participant_id,response_time,correct,trial_number,stimuli_number,response,slope,legend,statement_type,statement_truth,attention,time_when
258,693b90a846083092cd5d1f9f,7722,1,20,linechart-real-19-ordered-interaction-0-27,left,increasing,ordered,interaction,0,single,2026-03-18 15:21:45.978
259,695bcd773894067ba8c01741,8675,1,20,linechart-real-25-shuffled-main_effect-1-2,right,increasing,shuffled,main_effect,1,single,2026-03-18 15:21:55.610
260,693b90a846083092cd5d1f9f,8791,1,21,linechart-real-10-ordered-main_effect-1-20,right,increasing,ordered,main_effect,1,single,2026-03-18 15:21:55.440
261,695bcd773894067ba8c01741,6168,1,21,linechart-real-11-shuffled-interaction-1-16,right,increasing,shuffled,interaction,1,single,2026-03-18 15:22:02.484
262,693b90a846083092cd5d1f9f,10022,1,22,linechart-real-3-shuffled-interaction-1-15,right,increasing,shuffled,interaction,1,single,2026-03-18 15:22:06.118
263,695bcd773894067ba8c01741,7455,1,22,linechart-real-30-ordered-main_effect-0-6,left,increasing,ordered,main_effect,0,single,2026-03-18 15:22:10.644
264,693b90a846083092cd5d1f9f,10092,1,23,linechart-real-30-shuffled-interaction-0-17,left,increasing,shuffled,interaction,0,single,2026-03-18 15:22:16.889
265,695bcd773894067ba8c01741,7087,1,23,linechart-real-8-ordered-interaction-1-18,right,increasing,ordered,interaction,1,single,2026-03-18 15:22:18.436
266,69929ba3656edf355205efdb,59824,1,9,linechart-real-10-shuffled-interaction-0-2,left,increasing,shuffled,interaction,0,single,2026-03-18 15:22:09.596
267,69929ba3656edf355205efdb,4107,1,10,linechart-real-4-ordered-main_effect-1-31,right,increasing,ordered,main_effect,1,single,2026-03-18 15:22:14.350
268,695bcd773894067ba8c01741,8967,1,24,linechart-real-31-shuffled-main_effect-0-22,left,increasing,shuffled,main_effect,0,single,2026-03-18 15:22:31.049
269,69929ba3656edf355205efdb,9444,1,11,linechart-real-6-shuffled-main_effect-0-13,left,increasing,shuffled,main_effect,0,single,2026-03-18 15:22:24.388
270,695bcd773894067ba8c01741,6519,1,25,linechart-real-12-ordered-interaction-1-29,right,increasing,ordered,interaction,1,single,2026-03-18 15:22:38.239
271,693b90a846083092cd5d1f9f,9422,1,24,linechart-real-18-shuffled-main_effect-1-28,right,increasing,shuffled,main_effect,1,single,2026-03-18 15:22:40.467
272,69929ba3656edf355205efdb,7210,1,12,linechart-real-7-ordered-main_effect-1-3,right,increasing,ordered,main_effect,1,single,2026-03-18 15:22:32.236
273,695bcd773894067ba8c01741,5317,1,26,linechart-real-23-shuffled-main_effect-0-12,left,increasing,shuffled,main_effect,0,single,2026-03-18 15:22:44.222
274,69929ba3656edf355205efdb,6329,1,13,linechart-real-13-ordered-interaction-0-9,left,increasing,ordered,interaction,0,single,2026-03-18 15:22:39.164
275,693b90a846083092cd5d1f9f,8765,1,25,linechart-real-31-shuffled-interaction-0-8,left,increasing,shuffled,interaction,0,single,2026-03-18 15:22:49.878
276,695bcd773894067ba8c01741,6634,1,27,linechart-real-29-shuffled-interaction-0-5,left,increasing,shuffled,interaction,0,single,2026-03-18 15:22:51.449
277,69929ba3656edf355205efdb,7209,0,14,linechart-real-31-shuffled-interaction-1-28,left,increasing,shuffled,interaction,1,single,2026-03-18 15:22:47.029
278,695bcd773894067ba8c01741,6221,1,28,linechart-real-0-ordered-main_effect-1-13,right,increasing,ordered,main_effect,1,single,2026-03-18 15:22:58.368
279,693b90a846083092cd5d1f9f,9233,1,26,linechart-real-2-shuffled-main_effect-0-31,left,increasing,shuffled,main_effect,0,single,2026-03-18 15:22:59.804
280,695bcd773894067ba8c01741,6355,1,29,linechart-real-19-ordered-main_effect-1-7,right,increasing,ordered,main_effect,1,single,2026-03-18 15:23:05.344
281,69929ba3656edf355205efdb,8463,1,15,linechart-real-29-ordered-interaction-1-15,right,increasing,ordered,interaction,1,single,2026-03-18 15:22:57.106
282,693b90a846083092cd5d1f9f,9871,1,27,linechart-real-9-ordered-interaction-0-25,left,increasing,ordered,interaction,0,single,2026-03-18 15:23:10.314
283,695bcd773894067ba8c01741,7145,1,30,linechart-real-9-ordered-interaction-1-17,right,increasing,ordered,interaction,1,single,2026-03-18 15:23:13.115
284,695bcd773894067ba8c01741,6001,1,31,linechart-real-7-shuffled-main_effect-0-8,left,increasing,shuffled,main_effect,0,single,2026-03-18 15:23:19.816
285,693b90a846083092cd5d1f9f,10115,1,28,linechart-real-5-ordered-main_effect-1-3,right,increasing,ordered,main_effect,1,single,2026-03-18 15:23:21.088
286,693b90a846083092cd5d1f9f,17161,1,29,linechart-real-8-ordered-main_effect-0-29,left,increasing,ordered,main_effect,0,single,2026-03-18 15:23:38.907
287,693b90a846083092cd5d1f9f,9624,1,30,linechart-real-17-ordered-interaction-1-24,right,increasing,ordered,interaction,1,single,2026-03-18 15:23:49.170
288,693b90a846083092cd5d1f9f,9746,1,31,linechart-real-26-shuffled-interaction-1-6,right,increasing,shuffled,interaction,1,single,2026-03-18 15:23:59.580
289,663042c090c098dc6d09dbb6,20938,1,0,linechart-real-24-shuffled-main_effect-0-3,left,increasing,shuffled,main_effect,0,dual,2026-03-18 15:24:08.611
290,63dac3039dddeaa909a790fb,14328,1,0,linechart-real-1-shuffled-interaction-0-30,left,increasing,shuffled,interaction,0,dual,2026-03-18 15:24:25.296
291,63dac3039dddeaa909a790fb,7370,1,1,linechart-real-28-ordered-main_effect-1-27,right,increasing,ordered,main_effect,1,dual,2026-03-18 15:24:33.448
292,63dac3039dddeaa909a790fb,6784,1,2,linechart-real-23-shuffled-interaction-0-23,left,increasing,shuffled,interaction,0,dual,2026-03-18 15:24:41.114
293,63dac3039dddeaa909a790fb,9641,1,3,linechart-real-4-ordered-interaction-0-9,left,increasing,ordered,interaction,0,dual,2026-03-18 15:24:51.629
294,663042c090c098dc6d09dbb6,44246,1,1,linechart-real-13-ordered-main_effect-0-31,left,increasing,ordered,main_effect,0,dual,2026-03-18 15:24:53.590
295,63dac3039dddeaa909a790fb,15784,1,4,linechart-real-27-ordered-main_effect-1-11,right,increasing,ordered,main_effect,1,dual,2026-03-18 15:25:08.248
296,63dac3039dddeaa909a790fb,13338,1,5,linechart-real-13-ordered-interaction-0-17,left,increasing,ordered,interaction,0,dual,2026-03-18 15:25:22.311
297,663042c090c098dc6d09dbb6,28414,1,2,linechart-real-20-ordered-interaction-0-22,left,increasing,ordered,interaction,0,dual,2026-03-18 15:25:22.735
298,63dac3039dddeaa909a790fb,9821,1,6,linechart-real-11-ordered-interaction-1-16,right,increasing,ordered,interaction,1,dual,2026-03-18 15:25:32.944
299,663042c090c098dc6d09dbb6,12644,1,3,linechart-real-9-shuffled-main_effect-1-18,right,increasing,shuffled,main_effect,1,dual,2026-03-18 15:25:36.093
300,63dac3039dddeaa909a790fb,5293,1,7,linechart-real-14-shuffled-interaction-1-22,right,increasing,shuffled,interaction,1,dual,2026-03-18 15:25:39.019
301,63dac3039dddeaa909a790fb,10011,0,8,linechart-real-6-shuffled-main_effect-1-3,left,increasing,shuffled,main_effect,1,dual,2026-03-18 15:25:52.896
302,663042c090c098dc6d09dbb6,16409,1,4,linechart-real-25-ordered-main_effect-0-26,left,increasing,ordered,main_effect,0,dual,2026-03-18 15:25:53.207
303,663042c090c098dc6d09dbb6,5443,1,5,linechart-real-1-shuffled-main_effect-1-12,right,increasing,shuffled,main_effect,1,dual,2026-03-18 15:25:59.369
304,63dac3039dddeaa909a790fb,9683,1,9,linechart-real-31-shuffled-main_effect-1-20,right,increasing,shuffled,main_effect,1,dual,2026-03-18 15:26:04.371
305,63dac3039dddeaa909a790fb,8236,1,10,linechart-real-21-shuffled-main_effect-0-31,left,increasing,shuffled,main_effect,0,dual,2026-03-18 15:26:13.354
306,663042c090c098dc6d09dbb6,19137,1,6,linechart-real-0-shuffled-interaction-0-6,left,increasing,shuffled,interaction,0,dual,2026-03-18 15:26:19.243
307,63dac3039dddeaa909a790fb,10388,1,11,linechart-real-16-ordered-interaction-0-7,left,increasing,ordered,interaction,0,dual,2026-03-18 15:26:24.531
308,63dac3039dddeaa909a790fb,13471,1,12,linechart-real-3-shuffled-main_effect-0-14,left,increasing,shuffled,main_effect,0,dual,2026-03-18 15:26:38.815
309,663042c090c098dc6d09dbb6,23037,1,7,linechart-real-18-shuffled-main_effect-1-19,right,increasing,shuffled,main_effect,1,dual,2026-03-18 15:26:42.994
310,63dac3039dddeaa909a790fb,8444,1,13,linechart-real-29-ordered-interaction-1-6,right,increasing,ordered,interaction,1,dual,2026-03-18 15:26:48.108
311,69929ba3656edf355205efdb,41464,1,16,linechart-real-25-ordered-main_effect-0-8,left,increasing,ordered,main_effect,0,single,2026-03-18 15:26:49.023
312,63dac3039dddeaa909a790fb,9727,1,14,linechart-real-17-ordered-main_effect-0-10,left,increasing,ordered,main_effect,0,dual,2026-03-18 15:26:58.602
313,63dac3039dddeaa909a790fb,7871,1,15,linechart-real-9-shuffled-main_effect-1-18,right,increasing,shuffled,main_effect,1,dual,2026-03-18 15:27:07.230
314,63dac3039dddeaa909a790fb,5237,1,16,linechart-real-2-ordered-interaction-1-26,right,increasing,ordered,interaction,1,dual,2026-03-18 15:27:19.198
315,63dac3039dddeaa909a790fb,5613,1,17,linechart-real-18-ordered-main_effect-1-13,right,increasing,ordered,main_effect,1,dual,2026-03-18 15:27:25.658
316,63dac3039dddeaa909a790fb,9300,1,18,linechart-real-10-shuffled-main_effect-1-12,right,increasing,shuffled,main_effect,1,dual,2026-03-18 15:27:35.768
317,63dac3039dddeaa909a790fb,6558,1,19,linechart-real-0-shuffled-interaction-0-1,left,increasing,shuffled,interaction,0,dual,2026-03-18 15:27:43.132
318,63dac3039dddeaa909a790fb,8954,1,20,linechart-real-7-ordered-main_effect-0-28,left,increasing,ordered,main_effect,0,dual,2026-03-18 15:27:52.878
319,63dac3039dddeaa909a790fb,6632,1,21,linechart-real-25-ordered-main_effect-1-8,right,increasing,ordered,main_effect,1,dual,2026-03-18 15:28:00.241
320,63dac3039dddeaa909a790fb,2745,1,22,linechart-real-24-ordered-interaction-0-19,left,increasing,ordered,interaction,0,dual,2026-03-18 15:28:03.868
321,63dac3039dddeaa909a790fb,3735,1,23,linechart-real-5-shuffled-interaction-0-0,left,increasing,shuffled,interaction,0,dual,2026-03-18 15:28:08.417
322,69929ba3656edf355205efdb,69300,1,17,linechart-real-8-ordered-interaction-1-18,right,increasing,ordered,interaction,1,single,2026-03-18 15:27:59.003
323,69929ba3656edf355205efdb,4846,1,18,linechart-real-30-shuffled-interaction-1-16,right,increasing,shuffled,interaction,1,single,2026-03-18 15:28:04.489
324,63dac3039dddeaa909a790fb,6041,1,24,linechart-real-19-shuffled-interaction-1-2,right,increasing,shuffled,interaction,1,dual,2026-03-18 15:28:17.385
325,69929ba3656edf355205efdb,8175,0,19,linechart-real-23-shuffled-main_effect-1-12,left,increasing,shuffled,main_effect,1,single,2026-03-18 15:28:13.299
326,63dac3039dddeaa909a790fb,5906,1,25,linechart-real-22-shuffled-main_effect-0-25,left,increasing,shuffled,main_effect,0,dual,2026-03-18 15:28:24.090
327,63dac3039dddeaa909a790fb,9788,1,26,linechart-real-8-ordered-main_effect-0-24,left,increasing,ordered,main_effect,0,dual,2026-03-18 15:28:34.673
328,69929ba3656edf355205efdb,11034,1,20,linechart-real-5-shuffled-main_effect-0-20,left,increasing,shuffled,main_effect,0,single,2026-03-18 15:28:25.985
329,63dac3039dddeaa909a790fb,5885,1,27,linechart-real-20-ordered-interaction-1-4,right,increasing,ordered,interaction,1,dual,2026-03-18 15:28:41.369
330,69929ba3656edf355205efdb,10687,1,21,linechart-real-19-shuffled-main_effect-0-6,left,increasing,shuffled,main_effect,0,single,2026-03-18 15:28:37.329
331,63dac3039dddeaa909a790fb,6397,1,28,linechart-real-26-shuffled-interaction-1-29,right,increasing,shuffled,interaction,1,dual,2026-03-18 15:28:48.577
332,69929ba3656edf355205efdb,4565,1,22,linechart-real-27-ordered-interaction-1-25,right,increasing,ordered,interaction,1,single,2026-03-18 15:28:42.520
333,63dac3039dddeaa909a790fb,3991,1,29,linechart-real-12-shuffled-main_effect-0-15,left,increasing,shuffled,main_effect,0,dual,2026-03-18 15:28:53.374
334,63dac3039dddeaa909a790fb,7643,1,30,linechart-real-15-shuffled-interaction-1-5,right,increasing,shuffled,interaction,1,dual,2026-03-18 15:29:01.814
335,63dac3039dddeaa909a790fb,8796,1,31,linechart-real-30-ordered-main_effect-0-21,left,increasing,ordered,main_effect,0,dual,2026-03-18 15:29:11.429
336,663042c090c098dc6d09dbb6,24706,1,8,linechart-real-4-ordered-main_effect-1-17,right,increasing,ordered,main_effect,1,dual,2026-03-18 15:29:19.057
337,69929ba3656edf355205efdb,38890,1,23,linechart-real-3-ordered-main_effect-0-30,left,increasing,ordered,main_effect,0,single,2026-03-18 15:29:21.972
338,663042c090c098dc6d09dbb6,19035,1,9,linechart-real-23-ordered-main_effect-1-7,right,increasing,ordered,main_effect,1,dual,2026-03-18 15:29:38.805
339,69929ba3656edf355205efdb,7688,1,24,linechart-real-16-ordered-main_effect-0-7,left,increasing,ordered,main_effect,0,single,2026-03-18 15:29:33.021
340,69929ba3656edf355205efdb,9107,1,25,linechart-real-14-shuffled-interaction-0-23,left,increasing,shuffled,interaction,0,single,2026-03-18 15:29:42.759
341,69929ba3656edf355205efdb,11581,1,26,linechart-real-9-shuffled-interaction-0-17,left,increasing,shuffled,interaction,0,single,2026-03-18 15:29:54.964
342,69929ba3656edf355205efdb,7111,1,27,linechart-real-12-ordered-interaction-0-24,left,increasing,ordered,interaction,0,single,2026-03-18 15:30:02.709
343,663042c090c098dc6d09dbb6,38486,1,10,linechart-real-30-shuffled-interaction-1-11,right,increasing,shuffled,interaction,1,dual,2026-03-18 15:30:18.012
344,69929ba3656edf355205efdb,8974,0,28,linechart-real-11-shuffled-interaction-1-0,left,increasing,shuffled,interaction,1,single,2026-03-18 15:30:12.322
345,69929ba3656edf355205efdb,24037,1,29,linechart-real-20-shuffled-main_effect-0-29,left,increasing,shuffled,main_effect,0,single,2026-03-18 15:30:37.980
346,663042c090c098dc6d09dbb6,31934,1,11,linechart-real-22-shuffled-main_effect-0-30,left,increasing,shuffled,main_effect,0,dual,2026-03-18 15:30:50.656
347,69929ba3656edf355205efdb,6234,1,30,linechart-real-28-shuffled-main_effect-1-5,right,increasing,shuffled,main_effect,1,single,2026-03-18 15:30:44.809
348,663042c090c098dc6d09dbb6,16764,1,12,linechart-real-19-shuffled-main_effect-0-8,left,increasing,shuffled,main_effect,0,dual,2026-03-18 15:31:08.137
349,663042c090c098dc6d09dbb6,30233,1,13,linechart-real-7-shuffled-interaction-0-5,left,increasing,shuffled,interaction,0,dual,2026-03-18 15:31:39.088
350,69929ba3656edf355205efdb,80332,1,31,linechart-real-24-shuffled-interaction-1-21,right,increasing,shuffled,interaction,1,single,2026-03-18 15:32:05.787
351,663042c090c098dc6d09dbb6,78632,1,14,linechart-real-3-shuffled-interaction-0-21,left,increasing,shuffled,interaction,0,dual,2026-03-18 15:32:58.435
352,663042c090c098dc6d09dbb6,14821,1,15,linechart-real-12-ordered-interaction-1-15,right,increasing,ordered,interaction,1,dual,2026-03-18 15:33:13.970
353,663042c090c098dc6d09dbb6,58780,1,16,linechart-real-2-shuffled-interaction-0-24,left,increasing,shuffled,interaction,0,dual,2026-03-18 15:36:12.154
354,663042c090c098dc6d09dbb6,22530,1,17,linechart-real-29-ordered-interaction-0-10,left,increasing,ordered,interaction,0,dual,2026-03-18 15:36:35.403
355,663042c090c098dc6d09dbb6,14649,1,18,linechart-real-17-ordered-interaction-1-27,right,increasing,ordered,interaction,1,dual,2026-03-18 15:36:50.720
356,663042c090c098dc6d09dbb6,21311,1,19,linechart-real-16-shuffled-main_effect-1-9,right,increasing,shuffled,main_effect,1,dual,2026-03-18 15:37:12.766
357,663042c090c098dc6d09dbb6,16083,1,20,linechart-real-31-shuffled-main_effect-1-25,right,increasing,shuffled,main_effect,1,dual,2026-03-18 15:37:29.577
358,663042c090c098dc6d09dbb6,22883,1,21,linechart-real-5-ordered-interaction-1-13,right,increasing,ordered,interaction,1,dual,2026-03-18 15:37:53.181
359,663042c090c098dc6d09dbb6,15130,1,22,linechart-real-27-ordered-main_effect-0-29,left,increasing,ordered,main_effect,0,dual,2026-03-18 15:38:09.020
360,663042c090c098dc6d09dbb6,20273,1,23,linechart-real-26-shuffled-interaction-0-1,left,increasing,shuffled,interaction,0,dual,2026-03-18 15:38:30.008
361,663042c090c098dc6d09dbb6,12551,1,24,linechart-real-15-ordered-interaction-1-2,right,increasing,ordered,interaction,1,dual,2026-03-18 15:39:20.748
362,663042c090c098dc6d09dbb6,11760,1,25,linechart-real-10-ordered-main_effect-1-20,right,increasing,ordered,main_effect,1,dual,2026-03-18 15:39:33.244
363,663042c090c098dc6d09dbb6,16764,1,26,linechart-real-21-shuffled-interaction-0-4,left,increasing,shuffled,interaction,0,dual,2026-03-18 15:39:50.680
364,663042c090c098dc6d09dbb6,15443,1,27,linechart-real-14-ordered-main_effect-1-23,right,increasing,ordered,main_effect,1,dual,2026-03-18 15:40:06.838
365,663042c090c098dc6d09dbb6,16715,1,28,linechart-real-8-shuffled-interaction-0-0,left,increasing,shuffled,interaction,0,dual,2026-03-18 15:40:24.265
366,663042c090c098dc6d09dbb6,23194,1,29,linechart-real-28-ordered-main_effect-0-14,left,increasing,ordered,main_effect,0,dual,2026-03-18 15:40:48.184
367,663042c090c098dc6d09dbb6,33798,1,30,linechart-real-11-ordered-interaction-1-28,right,increasing,ordered,interaction,1,dual,2026-03-18 15:41:22.690
368,663042c090c098dc6d09dbb6,10682,1,31,linechart-real-6-ordered-interaction-1-16,right,increasing,ordered,interaction,1,dual,2026-03-18 15:41:34.032
369,64badb09518eb5b219132eea,9903,1,0,linechart-real-14-ordered-main_effect-0-13,left,increasing,ordered,main_effect,0,single,2026-03-18 15:56:34.338
370,64badb09518eb5b219132eea,9048,1,1,linechart-real-31-ordered-main_effect-1-6,right,increasing,ordered,main_effect,1,single,2026-03-18 15:56:44.438
371,64badb09518eb5b219132eea,6588,1,2,linechart-real-0-ordered-interaction-1-3,right,increasing,ordered,interaction,1,single,2026-03-18 15:56:51.898
372,64badb09518eb5b219132eea,8284,1,3,linechart-real-6-shuffled-main_effect-0-22,left,increasing,shuffled,main_effect,0,single,2026-03-18 15:57:00.876
373,64badb09518eb5b219132eea,10635,1,4,linechart-real-17-ordered-interaction-1-0,right,increasing,ordered,interaction,1,single,2026-03-18 15:57:12.434
374,64badb09518eb5b219132eea,6884,1,5,linechart-real-28-shuffled-interaction-1-17,right,increasing,shuffled,interaction,1,single,2026-03-18 15:57:20.256
375,64badb09518eb5b219132eea,9247,1,6,linechart-real-24-ordered-main_effect-0-29,left,increasing,ordered,main_effect,0,single,2026-03-18 15:57:30.721
376,64badb09518eb5b219132eea,13227,1,7,linechart-real-29-shuffled-interaction-1-12,right,increasing,shuffled,interaction,1,single,2026-03-18 15:57:44.617
377,64badb09518eb5b219132eea,8997,1,8,linechart-real-1-shuffled-main_effect-0-25,left,increasing,shuffled,main_effect,0,single,2026-03-18 15:58:36.407
